"AIQP" "AIQU" "QP1" "QP2" "QP3" "QP4" "QU1" "QU2" "QU3" "QU4"
"esso" 0.0342172797262618 0 0.0620732464307883 0.0195198126097989 0 0.0184229918938836 0.0159897665494084 0 0.0431965442764579 0.0166666666666667
"fin" 0.0171086398631309 0 0 0 0.0195809672997846 0.0184229918938836 0.0319795330988168 0 0.0719942404607631 0.05
"forte" 0.0513259195893926 0 0.0465549348230912 0.0195198126097989 0.0391619345995692 0.0184229918938836 0 0.0201126307320998 0.0287976961843053 0
"fosse" 0 0.0176647235470765 0.0155183116076971 0.0390396252195979 0.0195809672997846 0.0184229918938836 0 0.080450522928399 0.0287976961843053 0.0166666666666667
"fra" 0 0 0 0.0195198126097989 0.0195809672997846 0 0 0.120675784392599 0.0143988480921526 0.0666666666666667
"generale" 0 0 0 0.0195198126097989 0.0195809672997846 0.0368459837877671 0 0.0603378921962993 0.0143988480921526 0.0833333333333333
"giornali" 0 0.0176647235470765 0.0155183116076971 0.0585594378293968 0 0 0.0159897665494084 0.0402252614641995 0.0287976961843053 0.05
"grado" 0.0171086398631309 0 0 0.0390396252195979 0 0 0.127918132395267 0 0.0287976961843053 0
"importanza" 0.0684345594525235 0.0529941706412295 0.0155183116076971 0.0195198126097989 0 0.0184229918938836 0 0 0.0143988480921526 0.0333333333333333
"interesse" 0.0342172797262618 0.035329447094153 0.0310366232153942 0 0.0195809672997846 0.0368459837877671 0 0 0 0.0666666666666667
"istituzioni" 0.0342172797262618 0 0.0155183116076971 0.117118875658794 0 0 0.0479692996482251 0 0.0143988480921526 0
"leggi" 0 0 0.0310366232153942 0.0780792504391958 0 0 0.0319795330988168 0 0 0.0833333333333333
"li" 0 0 0.0310366232153942 0.0780792504391958 0.0391619345995692 0.0368459837877671 0 0.0201126307320998 0.0287976961843053 0
"libro" 0 0 0.0155183116076971 0.0195198126097989 0.0195809672997846 0 0.0639590661976335 0.0201126307320998 0.0287976961843053 0.05
"milano" 0 0 0.0620732464307883 0.0195198126097989 0.0195809672997846 0.0184229918938836 0.0159897665494084 0 0 0.0833333333333333
"napalm" 0 0 0 0 0 0 0 0.261464199517297 0 0
"negli" 0.0342172797262618 0 0.0155183116076971 0 0.0195809672997846 0.0184229918938836 0.0319795330988168 0.0402252614641995 0.0431965442764579 0.0166666666666667
"nessuna" 0 0 0 0 0.0783238691991384 0.0184229918938836 0.0799488327470419 0 0 0.05
"numero" 0 0 0.0155183116076971 0.0390396252195979 0 0.0552689756816507 0.0159897665494084 0 0.0143988480921526 0.0833333333333333
"oas" 0 0 0.186219739292365 0 0 0 0 0.0201126307320998 0 0
"occasione" 0.0171086398631309 0 0.10862818125388 0.0195198126097989 0 0 0.0319795330988168 0.0402252614641995 0 0
"oggetto" 0 0 0 0.0390396252195979 0.0391619345995692 0 0.0639590661976335 0 0.0719942404607631 0
"operazione" 0 0 0.0465549348230912 0 0 0.0552689756816507 0.0319795330988168 0 0.0575953923686105 0.0166666666666667
"particolare" 0.0342172797262618 0.035329447094153 0.0310366232153942 0.0585594378293968 0 0 0 0 0.0143988480921526 0.05
"patrimonio" 0.119760479041916 0.0176647235470765 0 0.0585594378293968 0.0195809672997846 0 0 0.0201126307320998 0 0
"periodo" 0.0513259195893926 0.0883236177353824 0.0155183116076971 0 0.0195809672997846 0.0368459837877671 0 0 0.0143988480921526 0
"però" 0.0171086398631309 0 0.0310366232153942 0.0195198126097989 0.0195809672997846 0.0184229918938836 0 0.0201126307320998 0.0575953923686105 0.0333333333333333
"persone" 0.0171086398631309 0 0.0310366232153942 0.0585594378293968 0.0391619345995692 0.0184229918938836 0 0.0201126307320998 0 0.05
"piuttosto" 0.0171086398631309 0.035329447094153 0 0.0195198126097989 0.0195809672997846 0.0368459837877671 0.0479692996482251 0.0201126307320998 0.0143988480921526 0.0166666666666667
"prospettiva" 0.0684345594525235 0.0176647235470765 0 0.0195198126097989 0.0391619345995692 0.0552689756816507 0 0 0.0287976961843053 0
"prospettive" 0.0513259195893926 0.035329447094153 0.0155183116076971 0.0195198126097989 0 0.0552689756816507 0.0319795330988168 0 0 0.0166666666666667
"pur" 0.0342172797262618 0.035329447094153 0 0 0 0 0 0.0201126307320998 0.0575953923686105 0.0666666666666667
"stati" 0 0 0.0310366232153942 0.0195198126097989 0.0195809672997846 0.0184229918938836 0 0.080450522928399 0.0287976961843053 0.0333333333333333
"umano" 0.0171086398631309 0.123653064829535 0 0.0195198126097989 0 0.0184229918938836 0 0 0.0287976961843053 0.0166666666666667
"unica" 0.0684345594525235 0 0 0.0390396252195979 0 0 0.0639590661976335 0.0402252614641995 0.0143988480921526 0
"vecchio" 0.0171086398631309 0.035329447094153 0 0 0.0195809672997846 0.0921149594694178 0.0159897665494084 0.0201126307320998 0.0143988480921526 0.0166666666666667
"volume" 0 0 0 0 0.0391619345995692 0.0368459837877671 0.0479692996482251 0 0.0143988480921526 0.0833333333333333
"alto" 0 0.0176647235470765 0.0155183116076971 0.0195198126097989 0.0195809672997846 0.0736919675755343 0.0319795330988168 0 0.0287976961843053 0
"ambiente" 0.0855431993156544 0.0883236177353824 0.0155183116076971 0 0 0.0184229918938836 0 0 0 0
"anarchici" 0 0 0.170701427684668 0 0.0195809672997846 0 0 0 0 0
"anno" 0 0 0.0465549348230912 0.0780792504391958 0 0.0184229918938836 0.0159897665494084 0 0.0143988480921526 0.0333333333333333
"autori" 0.102651839178785 0 0 0 0 0.0184229918938836 0.0479692996482251 0 0.0287976961843053 0
"aver" 0 0 0.0155183116076971 0.0195198126097989 0.0391619345995692 0.0368459837877671 0.0159897665494084 0.0402252614641995 0.0287976961843053 0.0166666666666667
"cambiamenti" 0.136869118905047 0.070658894188306 0 0 0 0 0 0 0 0
"civiltà" 0 0 0 0 0.0979048364989231 0.0368459837877671 0.0319795330988168 0.0201126307320998 0 0.0333333333333333
"collaborazione" 0.0513259195893926 0 0.0465549348230912 0 0 0.0736919675755343 0 0 0.0287976961843053 0
"conclusione" 0.119760479041916 0.035329447094153 0.0155183116076971 0 0 0.0184229918938836 0 0.0201126307320998 0 0
"contemporanea" 0.119760479041916 0.0176647235470765 0 0 0.0391619345995692 0 0.0159897665494084 0 0.0143988480921526 0
"contrario" 0 0 0 0 0.0195809672997846 0.0184229918938836 0.0639590661976335 0.0402252614641995 0.0143988480921526 0.05
"cosi" 0 0 0.0620732464307883 0 0.137066771098492 0.0184229918938836 0 0 0 0
"crisi" 0.102651839178785 0 0 0.0195198126097989 0.0195809672997846 0.0184229918938836 0.0319795330988168 0.0201126307320998 0 0
"donne" 0 0.035329447094153 0.0155183116076971 0.0585594378293968 0.0391619345995692 0.0552689756816507 0 0.0201126307320998 0 0
"fotografie" 0 0 0.0310366232153942 0 0 0.147383935151069 0.0159897665494084 0.0201126307320998 0 0
"fu" 0 0 0.0620732464307883 0.0195198126097989 0.0195809672997846 0.0368459837877671 0.0159897665494084 0.0201126307320998 0.0143988480921526 0.0166666666666667
"g" 0 0 0.0465549348230912 0 0.0783238691991384 0.0736919675755343 0 0 0 0.0166666666666667
"giacché" 0 0 0 0 0 0 0.0639590661976335 0.080450522928399 0.0575953923686105 0
"giovane" 0 0 0 0.0195198126097989 0.0195809672997846 0 0.0479692996482251 0 0.100791936645068 0
"innovazione" 0.136869118905047 0.070658894188306 0 0 0 0 0 0 0 0
"intellettuali" 0.0513259195893926 0.105988341282459 0.0155183116076971 0 0 0 0.0159897665494084 0.0201126307320998 0 0
"israele" 0 0 0 0 0 0 0 0.241351568785197 0 0
"linea" 0.0171086398631309 0.0176647235470765 0 0 0 0 0 0 0 0.166666666666667
"luoghi" 0 0.0176647235470765 0.0155183116076971 0 0 0 0 0.0603378921962993 0.100791936645068 0
"mantenere" 0.0513259195893926 0.070658894188306 0.0155183116076971 0 0 0 0.0319795330988168 0.0201126307320998 0 0.0166666666666667
"misura" 0 0 0 0 0.0195809672997846 0 0.0799488327470419 0 0.0287976961843053 0.0666666666666667
"nome" 0 0 0.0310366232153942 0.0585594378293968 0.0391619345995692 0.0368459837877671 0 0.0201126307320998 0.0143988480921526 0.0166666666666667
"oggetti" 0 0 0 0 0 0.0184229918938836 0 0 0.0719942404607631 0.1
"opinione" 0 0.0529941706412295 0 0.0195198126097989 0 0 0 0.160901045856798 0 0
"personale" 0.0342172797262618 0.035329447094153 0.0155183116076971 0.0390396252195979 0 0.0184229918938836 0 0 0.0143988480921526 0.05
"porta" 0 0.0176647235470765 0 0 0.0195809672997846 0.0184229918938836 0.0159897665494084 0.0201126307320998 0.0431965442764579 0.0666666666666667
"posto" 0.0171086398631309 0 0.0155183116076971 0.0195198126097989 0 0.0184229918938836 0.0319795330988168 0.0402252614641995 0.0143988480921526 0.05
"potente" 0.102651839178785 0.0529941706412295 0 0.0195198126097989 0.0195809672997846 0 0 0.0201126307320998 0 0
"prendere" 0.0171086398631309 0 0.0310366232153942 0 0.0391619345995692 0.0552689756816507 0.0479692996482251 0.0201126307320998 0 0
"qualcuno" 0 0 0.0155183116076971 0.0390396252195979 0 0 0.0159897665494084 0.080450522928399 0.0287976961843053 0.0333333333333333
"quattro" 0 0 0.0465549348230912 0.136638688268593 0.0195809672997846 0 0 0 0 0.0166666666666667
"quei" 0.0171086398631309 0 0.0310366232153942 0.0390396252195979 0 0 0.0159897665494084 0.100563153660499 0.0143988480921526 0
"ragione" 0 0 0.0310366232153942 0.0195198126097989 0.0195809672997846 0.0184229918938836 0.0159897665494084 0.080450522928399 0 0.0333333333333333
"ragioni" 0 0 0.0620732464307883 0 0 0.0184229918938836 0.0319795330988168 0.0201126307320998 0.0287976961843053 0.0333333333333333
"resto" 0 0 0.0310366232153942 0 0.0195809672997846 0.0184229918938836 0.0479692996482251 0 0.0575953923686105 0.0166666666666667
"rimane" 0.0342172797262618 0.0176647235470765 0.0155183116076971 0.0390396252195979 0 0 0.0319795330988168 0.0201126307320998 0.0143988480921526 0.0333333333333333
"sartre" 0 0 0.0465549348230912 0 0 0 0 0 0.129589632829374 0
"sogno" 0 0.123653064829535 0 0.0195198126097989 0 0 0 0 0.0431965442764579 0.0166666666666667
"solidarietà" 0.0513259195893926 0.0176647235470765 0.0310366232153942 0 0.0195809672997846 0.0368459837877671 0 0.0402252614641995 0 0.0166666666666667
"studio" 0 0 0 0.0975990630489947 0.0391619345995692 0.0552689756816507 0 0 0 0.0333333333333333
"terreno" 0.0171086398631309 0.0176647235470765 0.0465549348230912 0.0195198126097989 0 0.0184229918938836 0.0799488327470419 0 0 0
"testo" 0 0 0 0 0.0587429018993538 0 0.0319795330988168 0.0402252614641995 0 0.0833333333333333
"trova" 0.0855431993156544 0.0529941706412295 0.0155183116076971 0.0195198126097989 0 0.0184229918938836 0 0 0.0143988480921526 0
"vedere" 0 0.035329447094153 0.0465549348230912 0.0390396252195979 0 0 0 0.0201126307320998 0.0143988480921526 0.05
"vera" 0 0.035329447094153 0.0310366232153942 0 0.0391619345995692 0 0.0159897665494084 0 0.0431965442764579 0.0333333333333333
"volte" 0.0342172797262618 0 0 0.0195198126097989 0.0195809672997846 0.0368459837877671 0 0.0603378921962993 0.0143988480921526 0.0333333333333333
"abbia" 0 0 0.0310366232153942 0 0.0195809672997846 0.0552689756816507 0.0319795330988168 0 0.0287976961843053 0.0166666666666667
"algeria" 0 0 0.0931098696461825 0 0 0.0736919675755343 0 0.0201126307320998 0 0
"ambientale" 0.171086398631309 0.0176647235470765 0 0 0 0 0 0 0 0
"armi" 0 0.0176647235470765 0 0 0.0391619345995692 0.0368459837877671 0.0319795330988168 0.0201126307320998 0.0431965442764579 0
"avrebbe" 0 0.035329447094153 0.0310366232153942 0.0390396252195979 0 0 0 0.0201126307320998 0.0431965442764579 0.0166666666666667
"battaglia" 0.102651839178785 0.0176647235470765 0.0155183116076971 0 0 0.0368459837877671 0 0 0 0.0166666666666667
"biblioteca" 0 0 0 0.195198126097989 0 0 0 0 0.0143988480921526 0
"buona" 0 0 0.0465549348230912 0.0390396252195979 0.0195809672997846 0.0184229918938836 0.0159897665494084 0.0201126307320998 0.0143988480921526 0.0166666666666667
"capace" 0.0342172797262618 0 0 0 0.0195809672997846 0 0.0959385992964503 0 0.0143988480921526 0.0166666666666667
"cerca" 0.0171086398631309 0.105988341282459 0 0 0.0195809672997846 0.0368459837877671 0 0 0 0.0166666666666667
"confini" 0.0513259195893926 0.123653064829535 0 0 0 0 0 0.0201126307320998 0 0
"costruzione" 0.0342172797262618 0.0529941706412295 0.0310366232153942 0.0195198126097989 0 0.0368459837877671 0 0 0 0.0166666666666667
"creare" 0.0513259195893926 0.0529941706412295 0.0155183116076971 0.0390396252195979 0 0 0 0 0.0143988480921526 0.0166666666666667
"critici" 0.0171086398631309 0 0.0155183116076971 0 0.0195809672997846 0 0.0959385992964503 0 0.0143988480921526 0.0166666666666667
"crudeltà" 0 0 0 0 0 0 0.159897665494084 0 0.0143988480921526 0
"culture" 0.0513259195893926 0.0529941706412295 0 0 0.0195809672997846 0 0.0319795330988168 0 0 0.0333333333333333
"dati" 0.0342172797262618 0.0529941706412295 0.0155183116076971 0.0195198126097989 0 0 0.0159897665494084 0 0.0287976961843053 0.0166666666666667
"dinamiche" 0.119760479041916 0.0529941706412295 0 0 0 0.0184229918938836 0 0 0 0
"dovrebbe" 0.0171086398631309 0 0.0310366232153942 0.0585594378293968 0.0391619345995692 0 0.0159897665494084 0 0 0.0333333333333333
"dubbio" 0 0 0.0155183116076971 0 0.0195809672997846 0 0.0479692996482251 0.0201126307320998 0.0575953923686105 0.0166666666666667
"effetti" 0 0 0 0.0390396252195979 0 0.0184229918938836 0.0319795330988168 0.0402252614641995 0.0431965442764579 0.0166666666666667
"farsi" 0.0171086398631309 0 0 0.0195198126097989 0.0587429018993538 0 0.0159897665494084 0.0201126307320998 0 0.0666666666666667
"filmico" 0.0171086398631309 0 0 0 0 0 0 0 0.143988480921526 0
"fondamentali" 0.0513259195893926 0.070658894188306 0 0 0 0.0184229918938836 0 0 0.0143988480921526 0.0333333333333333
"funzione" 0.0342172797262618 0 0.0310366232153942 0.0195198126097989 0 0 0.0479692996482251 0 0.0143988480921526 0.0333333333333333
"globali" 0.171086398631309 0.0176647235470765 0 0 0 0 0 0 0 0
"iniziativa" 0 0 0.10862818125388 0.0195198126097989 0.0195809672997846 0 0 0 0 0.0333333333333333
"insomma" 0 0 0.0155183116076971 0.0390396252195979 0.0195809672997846 0.0368459837877671 0.0159897665494084 0.0402252614641995 0.0287976961843053 0
"interessi" 0 0 0.0310366232153942 0.0195198126097989 0 0.110537951363301 0.0319795330988168 0 0 0
"internazionale" 0.136869118905047 0.035329447094153 0 0 0 0 0 0.0201126307320998 0 0
"là" 0 0 0.0310366232153942 0.0390396252195979 0.0587429018993538 0.0184229918938836 0 0.0201126307320998 0.0287976961843053 0
"male" 0 0 0 0.0585594378293968 0.0195809672997846 0 0.0159897665494084 0.0201126307320998 0.0143988480921526 0.0666666666666667
"messo" 0.0342172797262618 0.035329447094153 0.0155183116076971 0 0.0195809672997846 0 0.0159897665494084 0 0.0287976961843053 0.0333333333333333
"mettere" 0 0.070658894188306 0.0155183116076971 0.0195198126097989 0.0195809672997846 0 0.0479692996482251 0.0201126307320998 0 0
"mezzi" 0.0171086398631309 0.0529941706412295 0.0155183116076971 0.0390396252195979 0.0195809672997846 0 0 0.0201126307320998 0.0287976961843053 0
"necessario" 0.0342172797262618 0.0176647235470765 0.0620732464307883 0 0.0195809672997846 0.0184229918938836 0.0159897665494084 0 0 0.0166666666666667
"nonostante" 0.0171086398631309 0.0176647235470765 0 0.0195198126097989 0.0979048364989231 0 0 0 0 0.05
"partecipazione" 0.0342172797262618 0.035329447094153 0.0310366232153942 0 0.0195809672997846 0.0552689756816507 0 0 0.0143988480921526 0
"polizia" 0 0 0.0465549348230912 0.0780792504391958 0 0 0 0 0 0.0666666666666667
"presto" 0 0 0.0155183116076971 0.0195198126097989 0.0391619345995692 0.0368459837877671 0.0319795330988168 0.0402252614641995 0 0.0166666666666667
"scienza" 0.0342172797262618 0.035329447094153 0 0 0.0587429018993538 0 0 0 0.0143988480921526 0.05
"termini" 0 0 0.0155183116076971 0.0390396252195979 0 0.0184229918938836 0.0479692996482251 0 0.0287976961843053 0.0333333333333333
"tradizionali" 0.0171086398631309 0.035329447094153 0.0155183116076971 0 0 0 0.0159897665494084 0 0.0719942404607631 0.0166666666666667
"ultima" 0 0 0 0.0195198126097989 0.0391619345995692 0.0184229918938836 0.0159897665494084 0.0201126307320998 0.0431965442764579 0.0333333333333333
"università" 0.0342172797262618 0.0529941706412295 0 0.0195198126097989 0 0 0.0159897665494084 0 0 0.0666666666666667
"uso" 0.0171086398631309 0.0176647235470765 0.0155183116076971 0 0 0 0.0319795330988168 0.0201126307320998 0.0575953923686105 0.0166666666666667
"vuol" 0 0 0.0155183116076971 0 0.0195809672997846 0 0 0 0.0719942404607631 0.0666666666666667
"accordo" 0 0 0 0.0390396252195979 0.0195809672997846 0 0.0159897665494084 0 0.0719942404607631 0.0166666666666667
"anarchia" 0 0 0 0 0.156647738398277 0 0.0159897665494084 0 0 0.0166666666666667
"appello" 0 0.0176647235470765 0.0155183116076971 0 0 0 0 0.140788415124698 0 0.0166666666666667
"arabi" 0 0 0 0 0 0 0 0.201126307320998 0 0
"aspetto" 0.0342172797262618 0.070658894188306 0 0 0.0195809672997846 0.0184229918938836 0 0 0.0287976961843053 0
"assolutamente" 0 0 0.0155183116076971 0.0195198126097989 0 0.0552689756816507 0.0159897665494084 0.0201126307320998 0 0.05
"bella" 0 0 0 0.0195198126097989 0 0 0 0.080450522928399 0.0575953923686105 0.0166666666666667
"butor" 0 0 0 0 0 0 0 0 0.143988480921526 0
"capo" 0 0 0.0310366232153942 0.0780792504391958 0 0.0184229918938836 0.0159897665494084 0.0402252614641995 0 0
"ce" 0 0 0 0.0195198126097989 0.0195809672997846 0.0552689756816507 0.0319795330988168 0.0201126307320998 0.0143988480921526 0.0166666666666667
"certa" 0.0171086398631309 0.0176647235470765 0 0.0195198126097989 0.0391619345995692 0.0736919675755343 0 0 0 0.0166666666666667
"comunista" 0 0 0.0310366232153942 0.0780792504391958 0.0587429018993538 0.0184229918938836 0 0 0 0
"considerare" 0.0513259195893926 0 0.0310366232153942 0 0 0.0184229918938836 0.0159897665494084 0.0201126307320998 0.0287976961843053 0
"devono" 0.0513259195893926 0 0 0.0390396252195979 0 0.0184229918938836 0.0479692996482251 0 0.0143988480921526 0
